"Tumerok Warrior";"26";"1";"0";"2";"2";"162";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Virindi Puppet";"26";"1";"0";"0";"4";"72";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Shore Armoredillo";"26";"1";"0";"2";"2";"64";"0.22";"0.7";"0.25";"0.3";"0.43";"0.26";"0.43";"0.53";"1";"0.5";"0.7";"0.5";"0.4";"0.7"
"Essa Sclavus";"26";"1";"0";"2";"2";"229";"0.8";"0.61";"0.35";"0.7";"0.61";"0.07";"0.07";"1";"0.75";"0.46";"0.75";"1";"0.25";"0.25"
"Zofrit Zefir";"26";"1";"0";"0";"4";"45";"0.8";"0.18";"0.9";"0.18";"0.55";"0.38";"0.21";"1";"0.8";"1";"0.6";"0.8";"0.85";"0.65"
"Tumerok Warrior";"26";"1";"0";"2";"2";"51";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Slithis Tendril";"26";"1";"0";"0";"4";"0";"0.71";"0.34";"0.34";"0.14";"0.71";"0.34";"0.14";"0.86";"0.42";"0.42";"0.86";"0.25";"0.42";"0.25"
"Tumerok Warrior";"26";"1";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Warrior";"26";"1";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Shadow";"26";"1";"0";"2";"2";"0";"1";"0.65";"0.77";"0.38";"1";"0.44";"0.65";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Marionette";"26";"1";"0";"0";"4";"29";"0.9";"0.71";"0.81";"0.53";"0.75";"0.81";"0.74";"1";"0.5";"0.5";"1";"0.1";"0.91";"0.1"
"Beaten Doll";"26";"1";"0";"0";"4";"18";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Beaten Doll";"26";"1";"0";"0";"4";"0";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Olthoi Gardener";"26";"1";"0";"2";"2";"61";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Aun Windreave";"26";"1";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Hea Hunter";"26";"1";"0";"2";"2";"63";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Sand Golem";"26";"1";"0";"0";"4";"5";"1";"1";"0.8";"0.6";"1";"0.6";"1";"0.55";"0.55";"0.8";"0.9";"1";"1";"0.8"
"Olthoi Gardener";"26";"1";"0";"2";"2";"3";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Tumerok Standard Bearer";"26";"1";"0";"2";"2";"47";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Standard Bearer";"26";"1";"0";"2";"2";"43";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Standard Bearer";"26";"1";"0";"2";"2";"29";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Standard Bearer";"26";"1";"0";"2";"2";"30";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Tumerok Warrior";"26";"1";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Horripal";"26";"1";"0";"0";"4";"5";"0.85";"0.85";"0.85";"1";"1";"0.85";"0.85";"0.65";"0.65";"0.65";"1.1";"0";"0.65";"0.65"
"Tusker Crimsonback";"26";"1";"0";"2";"2";"0";"0.5";"0.8";"0.6";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Tusker Crimsonback";"26";"1";"0";"2";"2";"4";"0.5";"0.8";"0.6";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Olthoi Gardener";"26";"1";"0";"1";"1";"11";"1.1";"0.8";"0.8";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.4"
"Gotrok Obeloth";"26";"1";"0";"2";"2";"47";"0.51";"0.51";"0.51";"0.26";"0.03";"0.84";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Hea Windreave";"27";"1";"0";"2";"2";"8";"1";"1";"1";"1";"1";"1";"1";"0.85";"0.85";"0.85";"0.85";"0.85";"1";"0.85"
"Zofrit Zefir";"28";"1";"0";"2";"2";"0";"0.8";"0.18";"0.9";"0.18";"0.55";"0.38";"0.21";"1";"0.8";"1";"0.6";"0.8";"0.85";"0.65"
"Marionette";"28";"1";"0";"2";"2";"0";"0.9";"0.71";"0.81";"0.53";"0.75";"0.81";"0.74";"1";"0.5";"0.5";"1";"0.1";"0.91";"0.1"
"Hollow Minion";"29";"1";"0";"1";"2";"1";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Wari al Sha'im";"30";"1";"0";"1";"2";"1";"0.8";"0.3";"0.55";"0.18";"0.5";"0.55";"0.67";"1";"0.52";"0.75";"1";"0.2";"0.75";"0.86"
"Baron of Colier";"30";"1";"0";"0";"4";"1";"0.8";"0.42";"0.62";"0.38";"0.5";"0.62";"0.7";"1";"0.52";"0.75";"1";"0.2";"0.75";"0.86"
"Shadow Spire Child";"30";"1";"0";"1";"2";"0";"1";"0.61";"0.74";"0.3";"1";"0.38";"0.61";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Hollow Minion";"30";"1";"0";"1";"2";"1";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Hollow Minion";"30";"1";"0";"1";"2";"1";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Ler Rhan";"31";"1";"0";"4";"7";"0";"1";"0.65";"0.77";"0.38";"1";"0.44";"0.65";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Ler Rhan";"31";"1";"0";"4";"7";"0";"1";"0.65";"0.77";"0.38";"1";"0.44";"0.65";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Ler Rhan";"31";"1";"0";"4";"7";"0";"1";"0.65";"0.77";"0.38";"1";"0.44";"0.65";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Rank Moarsman";"31";"1";"0";"2";"2";"0";"0.72";"0.65";"0.38";"0.72";"0.53";"0.19";"0.38";"0.86";"0.75";"0.42";"0.58";"0.86";"0.25";"0.42"
"Fenmalain Satellite Fragment";"32";"1";"0";"0";"4";"4";"1.1";"1";"0.9";"1.1";"2";"2";"1";"1";"0.9";"1";"0";"0.6";"0.3";"1"
"Olthoi Nymph";"32";"1";"0";"1";"1";"65";"0.9";"0.8";"0.7";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Tumerok Priest";"35";"1";"0";"2";"2";"24";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Nasty Scarecrow";"35";"1";"0";"0";"4";"0";"0.67";"0.1";"0.1";"0.1";"0.7";"0.1";"0.67";"0.9";"0.52";"0.52";"1";"0.52";"0.52";"0.9"
"Martinate Simulacrum";"40";"1";"0";"1";"2";"18";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Frisander";"43";"1";"0";"1";"2";"0";"0.8";"0.42";"0.62";"100";"0.5";"0.62";"0.7";"1";"0.52";"0.75";"1";"0";"0.75";"0.86"
"Martinate Simulacrum";"43";"1";"0";"1";"2";"44";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"0.66";"0.66";"0.66";"0.25";"0.66";"0.66";"0.25"
"Naughty Scarecrow";"44";"1";"0";"0";"4";"0";"0.67";"0.1";"0.1";"0.1";"0.7";"0.1";"0.67";"0.9";"0.52";"0.52";"1";"0.52";"0.52";"0.9"
"Martinate Simulacrum Magician";"44";"1";"0";"0";"4";"31";"1";"1";"1";"1";"1";"1";"1";"0.66";"0.66";"0.66";"0.25";"0.66";"0.66";"0.25"
"Tumerok High Priest";"45";"1";"0";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Nasty Boss Rabbit";"50";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Bleached Boss Rabbit";"50";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Grimacing Boss Rabbit";"50";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Nefarious Scarecrow";"53";"1";"0";"0";"4";"0";"0.67";"0.1";"0.1";"0.1";"0.7";"0.1";"0.67";"0.9";"0.52";"0.52";"1";"0.52";"0.52";"0.9"
"Vile Scarecrow";"70";"1";"0";"0";"4";"0";"0.67";"0.1";"0.1";"0.1";"0.7";"0.1";"0.67";"0.9";"0.52";"0.52";"1";"0.52";"0.52";"0.9"
"Olthoi Brood Queen Nymph";"70";"1";"0";"6";"6";"4";"1.1";"1";"1";"1";"1.1";"1.1";"1";"0.45";"0.8";"0.8";"0.45";"0.5";"0.25";"0.4"
"Caulnalain Crystal";"79";"1";"0";"6";"6";"1";"1.4";"1.1";"1";"1.5";"2";"1.4";"1";"0.5";"0.8";"0.9";"0.2";"0.6";"0.3";"0.9"
"Vicious Scarecrow";"79";"1";"0";"0";"4";"0";"0.67";"0.1";"0.1";"0.1";"0.7";"0.1";"0.67";"0.9";"0.52";"0.52";"1";"0.52";"0.52";"0.9"
"Villainous Scarecrow";"85";"1";"0";"0";"4";"0";"0.67";"0.1";"0.1";"0.1";"0.7";"0.1";"0.67";"0.9";"0.52";"0.52";"1";"0.52";"0.52";"0.9"
"Tumerok High Priest";"95";"1";"0";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Crystal Minion";"100";"1";"0";"0";"0";"0";"0.8";"0.59";"0.69";"0.59";"0.32";"0.59";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5"
"Reijiri";"276";"1";"0";"0";"4";"1";"1";"0.83";"0.83";"0.97";"0.83";"0.97";"0.83";"1";"0.5";"0.5";"0.5";"0.91";"0.91";"0.5"
"Mud Golem";"626";"1";"0";"0";"4";"0";"1";"1";"1";"1";"1";"1";"1";"500";"500";"500";"500";"500";"500";"50"
"Tumerok Officer";"16";"2";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Goldenback Tusker";"28";"2";"0";"2";"2";"142";"0.5";"0.8";"0.6";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Wild Monouga";"28";"2";"0";"2";"2";"43";"0.25";"0.81";"0.41";"0.6";"0.41";"0.53";"0.17";"0.52";"0.9";"0.45";"0.45";"1";"0.75";"0.46"
"Mosswart Fanatic";"28";"2";"0";"2";"2";"149";"0.33";"0.54";"0.54";"0.16";"0.4";"1.1";"0.7";"0.55";"0.8";"0.8";"1";"0.38";"0.8";"1"
"Mosswart Idolator";"28";"2";"0";"2";"2";"102";"0.33";"0.54";"0.54";"0.16";"0.4";"1.1";"0.7";"0.55";"0.8";"0.8";"1";"0.38";"0.8";"1"
"Master of the Swamp";"28";"2";"0.25";"2";"2";"0";"0.28";"0.52";"0.52";"0.09";"0.4";"0.03";"0.7";"0.55";"0.8";"0.8";"1";"0.38";"0.3";"1"
"Lord of Decay";"28";"2";"0.25";"2";"2";"0";"0.27";"0.17";"0.5";"0.18";"0.8";"0.02";"0.18";"0.58";"0.3";"1";"0.9";"0.4";"0.42";"0.4"
"Goldenback Tusker";"28";"2";"0";"2";"2";"0";"0.5";"0.8";"0.6";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Goldenback Tusker";"28";"2";"0";"2";"2";"4";"0.5";"0.8";"0.6";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Tusker Crimsonback";"30";"2";"0";"2";"2";"134";"0.5";"0.8";"0.6";"1";"0.7";"1";"1";"0.5";"1";"0.75";"1";"0.75";"0.75";"0.25"
"Shadow";"30";"2";"0";"2";"2";"35";"1";"0.65";"0.77";"0.38";"1";"0.44";"0.65";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Ashen Moarsman";"30";"2";"0";"0";"4";"7";"1";"1.5";"1.5";"1.2";"0.7";"1.5";"1.5";"1";"1";"1";"1";"1";"1";"1"
"Hea Shaman";"30";"2";"0";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Hea Warrior";"30";"2";"0";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Linvak Ursuin Cub";"30";"2";"0";"2";"2";"0";"0.51";"0.8";"0.51";"0.51";"0.71";"0.51";"0.51";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Ursuin Slasher Cub";"30";"2";"0";"2";"2";"0";"0.53";"0.8";"0.53";"0.53";"0.72";"0.53";"0.53";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Devious Shadow";"32";"2";"0";"2";"2";"98";"0.9";"1.2";"1";"1";"0.8";"1";"1";"1";"0.5";"0.6";"1";"0.1";"0.2";"0.5"
"Olthoi Nymph";"32";"2";"0";"2";"2";"41";"0.9";"0.8";"0.7";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Silver Rat";"32";"2";"0";"2";"2";"100";"0.4";"0.4";"0.8";"0.12";"0.7";"0.12";"0.8";"0.75";"0.75";"1";"1";"0.58";"0.58";"1"
"Olthoi Nymph";"32";"2";"0";"2";"2";"0";"0.9";"0.8";"0.7";"1";"1";"1.2";"1";"0.75";"1";"1";"0.75";"0.75";"0.42";"0.25"
"Lava Moarsman";"32";"2";"0";"0";"4";"0";"1";"1.5";"1.5";"1.2";"0.7";"1.5";"1.5";"1";"1";"1";"1";"1";"1";"1"
"Linvak Ursuin";"32";"2";"0";"2";"2";"0";"0.51";"0.8";"0.51";"0.51";"0.71";"0.51";"0.51";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Risen Soldier";"32";"2";"0";"2";"2";"214";"0.8";"0.47";"0.65";"0.03";"0.5";"0.65";"0.72";"1";"0.52";"0.75";"1";"0.1";"0.75";"0.86"
"Ursuin Slasher";"32";"2";"0";"2";"2";"0";"0.53";"0.8";"0.53";"0.53";"0.72";"0.53";"0.53";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Dire Mattie";"33";"2";"0";"2";"2";"0";"0.46";"0.75";"0.7";"0.07";"0.7";"0.61";"0.07";"0.58";"0.9";"0.86";"1";"0.25";"0.75";"0.25"
"Foreman Brelax";"34";"2";"0";"2";"2";"0";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.25";"1";"0.75";"0.3";"0.42";"0.4"
"Scrawed Grievver";"34";"2";"0";"2";"2";"0";"0.6";"0.68";"0.88";"0.22";"0.22";"0.22";"0.22";"1";"0.9";"0.67";"0.25";"0.25";"0.25";"0.25"
"Virindi Servant";"35";"2";"0";"0";"4";"110";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Granite Golem";"35";"2";"0";"0";"4";"165";"1.31";"1.74";"1.2";"0.44";"1.63";"0.58";"1.63";"0.53";"0.9";"1";"0.4";"0.1";"0.33";"0.4"
"Iron Golem";"35";"2";"0";"0";"4";"269";"0.58";"0.69";"0.9";"0.5";"0.44";"0.3";"0.6";"0.33";"0.5";"0.83";"0.1";"0.2";"1";"1"
"Lithos Lugian";"35";"2";"0";"2";"2";"0";"0.56";"0.56";"0.56";"0.34";"0.14";"0.85";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Skeleton Lord";"35";"2";"0";"2";"2";"150";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.25";"1";"0.9";"0.3";"0.42";"0.4"
"Slithis Eye Stalk";"35";"2";"0";"0";"4";"15";"0.72";"0.54";"0.21";"0.21";"0.72";"0.54";"0.06";"0.86";"0.58";"0.25";"0.86";"0.25";"0.58";"0.13"
"Lord Cambarth";"35";"2";"0";"2";"2";"0";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.25";"1";"0.75";"0.3";"0.42";"0.4"
"Fragment";"35";"2";"0";"0";"4";"0";"1";"1";"1";"1.19";"100";"2.78";"1";"1";"1";"1";"0";"0.65";"0.3";"1"
"Laigus Raider";"35";"2";"0";"2";"2";"18";"0.49";"0.49";"0.49";"0.22";"0.11";"0.83";"0.8";"0.66";"0.66";"0.66";"0.3";"0.42";"0.9";"1"
"Skeleton Lord";"35";"2";"0";"2";"2";"59";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.25";"1";"0.9";"0.3";"0.42";"0.4"
"Esper Ursuin";"35";"2";"0";"2";"2";"0";"0.53";"0.8";"0.53";"0.53";"0.72";"0.53";"0.53";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Fragment";"35";"2";"0";"0";"4";"24";"1";"1";"1";"1.19";"100";"2.78";"1";"1";"1";"1";"0";"0.65";"0.3";"1"
"Laigus Raider";"35";"2";"0";"2";"2";"0";"0.49";"0.49";"0.49";"0.22";"0.11";"0.83";"0.8";"0.66";"0.66";"0.66";"0.3";"0.42";"0.9";"1"
"Idol";"35";"2";"0";"0";"4";"19";"0.3";"0.3";"0.3";"0.3";"0.3";"0.3";"0.3";"1";"0.5";"0.67";"1";"0.1";"0.2";"0.5"
"Skeleton Lord";"35";"2";"0";"2";"2";"0";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.25";"1";"0.9";"0.3";"0.42";"0.4"
"Iron Golem";"35";"2";"0";"0";"4";"2";"0.58";"0.69";"0.9";"0.5";"0.44";"0.3";"0.6";"0.33";"0.5";"0.83";"0.1";"0.2";"1";"1"
"Dark Marionette";"35";"2";"0";"0";"4";"22";"0.9";"0.71";"0.81";"0.53";"0.75";"0.81";"0.74";"1";"0.5";"0.5";"1";"0.1";"0.91";"0.1"
"Dune Reaver";"35";"2";"0";"2";"2";"37";"0.47";"0.49";"0.7";"0.37";"0.7";"0.6";"0.49";"1";"0.75";"0.6";"0.38";"1";"0.75";"0.75"
"Dire Mattekar";"35";"2";"0";"2";"2";"5";"0.46";"0.75";"0.7";"0.07";"0.7";"0.61";"0.07";"0.58";"0.9";"0.86";"1";"0.25";"0.75";"0.25"
"Battered Doll";"35";"2";"0";"0";"4";"22";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Battered Doll";"35";"2";"0";"0";"4";"0";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Hea Warrior";"35";"2";"0";"2";"2";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Marae Ursuin";"35";"2";"0";"2";"2";"0";"0.53";"0.8";"0.53";"0.53";"0.72";"0.53";"0.53";"0.58";"1";"0.58";"0.86";"0.58";"0.58";"0.58"
"Innocuous Doll";"35";"2";"0";"1";"2";"0";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Granite Golem";"35";"2";"0";"0";"4";"2";"1.31";"1.74";"1.2";"0.44";"1.63";"0.58";"1.63";"0.53";"0.9";"1";"0.4";"0.1";"0.33";"0.4"
"Scourge";"35";"2";"0";"0";"4";"0";"0.85";"0.85";"0.85";"0.85";"0.85";"100";"1";"0.45";"0.45";"0.45";"0.3";"0.3";"0";"0.65"
"Olthoi Drone";"35";"2";"0";"2";"2";"142";"1.1";"0.8";"0.75";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.3"
"Tusker Minion";"35";"2";"0";"2";"2";"42";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Tusker Minion";"35";"2";"0";"2";"2";"89";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Jungle Reaver";"35";"2";"0";"2";"2";"9";"0.47";"0.49";"0.7";"0.37";"0.7";"0.6";"0.49";"1";"0.75";"0.6";"0.38";"1";"0.75";"0.75"
"Iron Golem Guardian";"35";"2";"0";"0";"4";"11";"0.58";"0.69";"0.9";"0.5";"0.44";"0.3";"0.6";"0.33";"0.5";"0.83";"0.1";"0.2";"1";"1"
"Olthoi Drone";"35";"2";"0";"2";"1";"98";"1.1";"0.8";"0.75";"1";"1.1";"1.1";"1";"0.75";"1";"1";"0.75";"0.75";"0.25";"0.3"
"Gotrok Lithos";"35";"2";"0";"2";"2";"104";"0.56";"0.56";"0.56";"0.34";"0.14";"0.85";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Olthoi Soldier Grub";"35";"2";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1.25";"1.05";"0.65";"0.7";"0.75";"0.55";"0.6";"0.25";"0.45"
"Skeleton Lord";"35";"2";"0";"2";"2";"0";"0.37";"0.16";"0.5";"0.05";"0.82";"0.17";"0.33";"0.58";"0.25";"1";"0.9";"0.3";"0.42";"0.4"
"Ithik Stalk";"35";"2";"0";"0";"4";"41";"0.72";"0.54";"0.21";"0.21";"0.72";"0.54";"0.06";"0.1";"0.1";"0.1";"0.1";"0.1";"0.1";"0.1"
"Iron Golem Kingpin";"35";"2";"0.25";"10";"10";"0";"0.58";"0.69";"0.9";"0.5";"0.44";"0.3";"0.6";"0.33";"0.5";"0.83";"0.1";"0.2";"1";"1"
"Dark Marionette";"35";"2";"0";"0";"4";"0";"0.9";"0.71";"0.81";"0.53";"0.75";"0.81";"0.74";"1";"0.5";"0.5";"1";"0.1";"0.91";"0.1"
"Cragstone Camp Major";"35";"2";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Hebian-To Camp Major";"35";"2";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Zaikhal Camp Major";"35";"2";"0";"2";"2";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"Pristine Doll";"38";"2";"0";"1";"2";"0";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Copper Golem";"39";"2";"0";"0";"4";"103";"0.44";"0.58";"0.86";"0.33";"0.33";"0.8";"1";"0.33";"0.5";"0.83";"0.2";"0.2";"1";"1"
"Rank Moarsman";"39";"2";"0";"0";"4";"53";"0.72";"0.65";"0.38";"0.72";"0.53";"0.19";"0.38";"0.86";"0.75";"0.42";"0.58";"0.86";"0.25";"0.42"
"Amploth Raider";"39";"2";"0";"2";"2";"5";"0.49";"0.49";"0.49";"0.22";"0.11";"0.83";"0.8";"0.66";"0.66";"0.66";"0.3";"0.42";"0.9";"1"
"Carenzi Burrower";"39";"2";"0";"2";"2";"27";"0.9";"1.2";"0.8";"1";"0.6";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Bronze Statue of a Banderling";"39";"2";"0";"2";"2";"13";"1.2";"1.2";"1.3";"1.2";"1.2";"0.8";"1";"0.1";"0.1";"0.2";"0.5";"0.5";"1";"0.8"
"Strand Siraluun";"40";"2";"0";"2";"2";"0";"1";"1";"0.8";"1";"1";"1";"1";"0.7";"0.5";"0.9";"0.4";"1";"1";"0.4"
"Timber Siraluun";"40";"2";"0";"2";"2";"19";"1";"1.2";"0.8";"1";"1";"1";"1";"0.9";"0.7";"1";"0.8";"1";"1";"0.6"
"Carenzi Stalker";"40";"2";"0";"2";"2";"0";"0.9";"1.2";"0.8";"1";"0.6";"1";"0.6";"1";"1";"1";"1";"1";"1";"1"
"Cutthroat";"40";"2";"0";"2";"2";"49";"0.9";"1";"1.1";"0.4";"0.4";"1";"0.6";"0.67";"0.67";"0.67";"0.67";"0.67";"0.67";"0.67"
"Cragstone Tower Controller Puppet";"40";"2";"0";"1";"2";"0";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Hebian-To Tower Controller Puppet";"40";"2";"0";"1";"2";"0";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Zaikhal Tower Controller Puppet";"40";"2";"0";"1";"2";"0";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Dark Marionette";"42";"2";"0";"2";"2";"0";"0.9";"0.71";"0.81";"0.53";"0.75";"0.81";"0.74";"1";"0.5";"0.5";"1";"0.1";"0.91";"0.1"
"Candy Stick";"42";"2";"0";"1";"2";"0";"1";"1";"1";"10";"0.81";"0.81";"0.18";"1";"1";"1";"0.3";"0";"0.3";"0.8"
"Innocent Doll";"43";"2";"0";"1";"2";"0";"1";"1";"1";"0.79";"1";"1";"0.79";"1";"1";"1";"1";"0.5";"1";"0.5"
"Dranith Menacet";"43";"2";"0";"2";"2";"1";"0.76";"0.76";"0.68";"0.84";"0.64";"0.76";"0.64";"0.5";"0.5";"0.33";"0.25";"0.67";"0.5";"0.25"
"Virindi Master";"44";"2";"0";"0";"4";"62";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Drudge Lurker";"44";"2";"0";"2";"2";"240";"0.84";"0.64";"0.9";"0.84";"0.9";"0.84";"0.26";"0.9";"0.61";"1";"1";"0.9";"0.9";"0.23"
"Gigas Lugian";"44";"2";"0";"2";"2";"0";"0.57";"0.57";"0.57";"0.36";"0.17";"0.86";"0.8";"0.66";"0.66";"0.66";"0.25";"0.42";"0.9";"1"
"Lich Lord";"44";"2";"0";"2";"2";"218";"0.8";"0.42";"0.62";"0.38";"0.5";"0.62";"0.7";"1";"0.52";"0.75";"1";"0.2";"0.75";"0.86"
"Shadow Wisp";"44";"2";"0";"0";"4";"43";"1";"1";"1";"10";"0.81";"0.81";"0.18";"1";"1";"1";"0.3";"0";"0.3";"0.8"
"Slithayr Tendril";"44";"2";"0";"0";"4";"0";"0.73";"0.42";"0.42";"0.24";"0.73";"0.42";"0.24";"0.86";"0.42";"0.42";"0.86";"0.25";"0.42";"0.25"
"Virindi Director";"44";"2";"0";"0";"4";"3";"1";"1";"1";"0.72";"1";"1";"0.72";"1";"1";"1";"1";"0.5";"1";"0.5"
"Impious Lichen Priest";"44";"2";"0";"2";"2";"6";"1";"1.2";"1.2";"1.3";"1";"1.6";"1.5";"1";"0.5";"0.7";"1";"0.2";"0.7";"0.6"
